satellite_id,plane_id,slot_id,critical_space_time_cells,space_time_coverage_after_failure,full_region_time_coverage_after_failure,minimum_point_time_coverage_after_failure,worst_instantaneous_area_coverage_after_failure,maximum_full_region_outage_minutes,pass_full_region_99,pass_minimum_point_99,pass_both_99
1187,24,35,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1188,24,36,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1189,24,37,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1190,24,38,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1191,24,39,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1192,24,40,1,0.9999950910486505,0.9965277777777778,0.9965277777777778,0.9985862219473347,5.0,True,True,True
1193,24,41,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1194,24,42,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1195,24,43,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1196,24,44,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1197,24,45,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1198,24,46,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1199,24,47,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1200,25,0,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1201,25,1,1,0.9999950760325684,0.9965277777777778,0.9965277777777778,0.9985818973509595,5.0,True,True,True
1202,25,2,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1203,25,3,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1204,25,4,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1205,25,5,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1206,25,6,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1207,25,7,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1208,25,8,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1209,25,9,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1210,25,10,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1211,25,11,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1212,25,12,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1213,25,13,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1214,25,14,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1215,25,15,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1216,25,16,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1217,25,17,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1218,25,18,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1219,25,19,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1220,25,20,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1221,25,21,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1222,25,22,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1223,25,23,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1224,25,24,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1225,25,25,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1226,25,26,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1227,25,27,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1228,25,28,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1229,25,29,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1230,25,30,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1231,25,31,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1232,25,32,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1233,25,33,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1234,25,34,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1235,25,35,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1236,25,36,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1237,25,37,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1238,25,38,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1239,25,39,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1240,25,40,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1241,25,41,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1242,25,42,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1243,25,43,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1244,25,44,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1245,25,45,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1246,25,46,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1247,25,47,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1248,26,0,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1249,26,1,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1250,26,2,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1251,26,3,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1252,26,4,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1253,26,5,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1254,26,6,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1255,26,7,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1256,26,8,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1257,26,9,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1258,26,10,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1259,26,11,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1260,26,12,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1261,26,13,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1262,26,14,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1263,26,15,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1264,26,16,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1265,26,17,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1266,26,18,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1267,26,19,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1268,26,20,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1269,26,21,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1270,26,22,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1271,26,23,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1272,26,24,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1273,26,25,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1274,26,26,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1275,26,27,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1276,26,28,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1277,26,29,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1278,26,30,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1279,26,31,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1280,26,32,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1281,26,33,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1282,26,34,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1283,26,35,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1284,26,36,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1285,26,37,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1286,26,38,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1287,26,39,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1288,26,40,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1289,26,41,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1290,26,42,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1291,26,43,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1292,26,44,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1293,26,45,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1294,26,46,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1295,26,47,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1296,27,0,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1297,27,1,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1298,27,2,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1299,27,3,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1300,27,4,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1301,27,5,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1302,27,6,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1303,27,7,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1304,27,8,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1305,27,9,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1306,27,10,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1307,27,11,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1308,27,12,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1309,27,13,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1310,27,14,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1311,27,15,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1312,27,16,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1313,27,17,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1314,27,18,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1315,27,19,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1316,27,20,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1317,27,21,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1318,27,22,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1319,27,23,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1320,27,24,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1321,27,25,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1322,27,26,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1323,27,27,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1324,27,28,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1325,27,29,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1326,27,30,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1327,27,31,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1328,27,32,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1329,27,33,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1330,27,34,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1331,27,35,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1332,27,36,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1333,27,37,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1334,27,38,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1335,27,39,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1336,27,40,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1337,27,41,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1338,27,42,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1339,27,43,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1340,27,44,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1341,27,45,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1342,27,46,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1343,27,47,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1344,28,0,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1345,28,1,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1346,28,2,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1347,28,3,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1348,28,4,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1349,28,5,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1350,28,6,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1351,28,7,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1352,28,8,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1353,28,9,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1354,28,10,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1355,28,11,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1356,28,12,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1357,28,13,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1358,28,14,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1359,28,15,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1360,28,16,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1361,28,17,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1362,28,18,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1363,28,19,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1364,28,20,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1365,28,21,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1366,28,22,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1367,28,23,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1368,28,24,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1369,28,25,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1370,28,26,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1371,28,27,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1372,28,28,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1373,28,29,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1374,28,30,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1375,28,31,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1376,28,32,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1377,28,33,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1378,28,34,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1379,28,35,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1380,28,36,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1381,28,37,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1382,28,38,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1383,28,39,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1384,28,40,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1385,28,41,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1386,28,42,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1387,28,43,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1388,28,44,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1389,28,45,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1390,28,46,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1391,28,47,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1392,29,0,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1393,29,1,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1394,29,2,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1395,29,3,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1396,29,4,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1397,29,5,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1398,29,6,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1399,29,7,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1400,29,8,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1401,29,9,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1402,29,10,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1403,29,11,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1404,29,12,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1405,29,13,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1406,29,14,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1407,29,15,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1408,29,16,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1409,29,17,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1410,29,18,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1411,29,19,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1412,29,20,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1413,29,21,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1414,29,22,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1415,29,23,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1416,29,24,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1417,29,25,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1418,29,26,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1419,29,27,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1420,29,28,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1421,29,29,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1422,29,30,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1423,29,31,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1424,29,32,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1425,29,33,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1426,29,34,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1427,29,35,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1428,29,36,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1429,29,37,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1430,29,38,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1431,29,39,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1432,29,40,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1433,29,41,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1434,29,42,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1435,29,43,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1436,29,44,1,0.9999950910486505,0.9965277777777778,0.9965277777777778,0.9985862219473347,5.0,True,True,True
1437,29,45,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1438,29,46,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1439,29,47,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1440,30,0,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1441,30,1,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1442,30,2,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1443,30,3,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1444,30,4,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1445,30,5,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1446,30,6,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1447,30,7,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1448,30,8,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1449,30,9,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1450,30,10,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1451,30,11,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1452,30,12,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1453,30,13,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1454,30,14,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1455,30,15,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1456,30,16,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1457,30,17,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1458,30,18,1,0.9999950910486505,0.9965277777777778,0.9965277777777778,0.9985862219473347,5.0,True,True,True
1459,30,19,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1460,30,20,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1461,30,21,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1462,30,22,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1463,30,23,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1464,30,24,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1465,30,25,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1466,30,26,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1467,30,27,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1468,30,28,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1469,30,29,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1470,30,30,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1471,30,31,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1472,30,32,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1473,30,33,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1474,30,34,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1475,30,35,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1476,30,36,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1477,30,37,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1478,30,38,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1479,30,39,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1480,30,40,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1481,30,41,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1482,30,42,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1483,30,43,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1484,30,44,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1485,30,45,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1486,30,46,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1487,30,47,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1488,31,0,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1489,31,1,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1490,31,2,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1491,31,3,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1492,31,4,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1493,31,5,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1494,31,6,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1495,31,7,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1496,31,8,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1497,31,9,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1498,31,10,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1499,31,11,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1500,31,12,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1501,31,13,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1502,31,14,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1503,31,15,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1504,31,16,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1505,31,17,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1506,31,18,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1507,31,19,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1508,31,20,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1509,31,21,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1510,31,22,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1511,31,23,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1512,31,24,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1513,31,25,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1514,31,26,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1515,31,27,1,0.9999950760325684,0.9965277777777778,0.9965277777777778,0.9985818973509595,5.0,True,True,True
1516,31,28,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1517,31,29,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1518,31,30,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1519,31,31,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1520,31,32,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1521,31,33,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1522,31,34,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1523,31,35,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1524,31,36,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1525,31,37,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1526,31,38,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1527,31,39,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1528,31,40,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1529,31,41,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1530,31,42,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1531,31,43,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1532,31,44,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1533,31,45,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1534,31,46,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1535,31,47,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1536,32,0,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1537,32,1,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1538,32,2,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1539,32,3,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1540,32,4,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1541,32,5,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1542,32,6,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1543,32,7,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1544,32,8,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1545,32,9,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1546,32,10,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1547,32,11,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1548,32,12,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1549,32,13,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1550,32,14,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1551,32,15,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1552,32,16,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1553,32,17,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1554,32,18,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1555,32,19,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1556,32,20,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1557,32,21,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1558,32,22,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1559,32,23,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1560,32,24,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1561,32,25,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1562,32,26,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1563,32,27,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1564,32,28,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1565,32,29,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1566,32,30,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1567,32,31,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1568,32,32,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1569,32,33,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1570,32,34,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1571,32,35,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1572,32,36,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1573,32,37,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1574,32,38,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1575,32,39,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1576,32,40,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1577,32,41,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1578,32,42,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1579,32,43,0,1.0,1.0,1.0,1.0,0.0,True,True,True
